manufacturer,type,name,part_number,qty
Notifier,Hardware,"Accessory semi-flush-mount trim ring, one tier (no battery compartment).",TR-AA4,1
Notifier,Hardware,"Accessory semi-flush-mount trim ring, one tier (opening 24.062"" [61.118 cm] W x 20.062"" [50.958 cm] H), BLACK, 2.5 lbs.",TR-A4,1
Notifier,Hardware,"Accessory semi-flush-mount trim ring, three tiers (opening 24.062"" [61.118 cm] W x 37.187"" [94.455 cm] H), BLACK, 3.50 lbs.",TR-C4,1
Notifier,Hardware,"Accessory semi-flush-mount trim ring, two tiers (opening 24.062"" [61.118 cm] W x 28.562"" [72.548 cm] H), BLACK, 3 lbs.",TR-B4,1
Notifier,Hardware,"Annunciator Surface Box, Door & Lock, 2 Position, Red",+,1
Notifier,Hardware,Annunciator dress panel.,ADP-4B,1
Notifier,Hardware,"Backbox assembly, four tiers, BLACK, 40 lbs.",SBB-D4,1
Notifier,Hardware,"Backbox assembly, four tiers, RED, 40 lbs.",SBB-D4R,1
Notifier,Hardware,"Backbox assembly, one tier (no battery compartment), BLACK, 16.65 lbs.",SBB-AA4,1
Notifier,Hardware,"Backbox assembly, one tier (no battery compartment), RED, 16.65 lbs.",SBB-AA4R,1
Notifier,Hardware,"Backbox assembly, one tier, BLACK, 21 lbs.",SBB-A4,1
Notifier,Hardware,"Backbox assembly, one tier, RED, 21 lbs.",SBB-A4R,1
Notifier,Hardware,"Backbox assembly, three tiers, BLACK, 32.60 lbs.",SBB-C4,1
Notifier,Hardware,"Backbox assembly, three tiers, RED, 32.60 lbs.",SBB-C4R,1
Notifier,Hardware,"Backbox assembly, two tiers, BLACK, 26.88 lbs.",SBB-B4,1
Notifier,Hardware,"Backbox assembly, two tiers, RED, 26.88 lbs.",SBB-B4R,1
Notifier,Hardware,Battery Box (required for batteries larger than 26 AH).,NFS-LBB,1
Notifier,Hardware,Battery Box (required for batteries larger than 26 AH). RED,NFS-LBBR,1
Notifier,Hardware,Battery Panel,BP-4,1
Notifier,Hardware,"Battery plate. Used to cover battery and power supply when lower position is used in backbox, 3.10 lbs.",BP2-4,1
Notifier,Hardware,Blank Module,BMP-1,1
Notifier,Hardware,"Blank dress panel, covers one CAB-4 tier, BLACK.",DP-1B,1
Notifier,Hardware,Chassis,CHS-4L,1
Notifier,Hardware,Chassis,CHS-6,1
Notifier,Hardware,Chassis,CHS-BH1,1
Notifier,Hardware,Chassis,CHS-M3,1
Notifier,Hardware,Chassis Well and Microphone,CMIC-1,1
Notifier,Hardware,Chassis Well and Microphone,CMIC-RP,1
Notifier,Hardware,Chassis bridge. Provides a bridge between CHS Series chassis.,CB-1,1
Notifier,Hardware,"Chassis, 2nd Row",CA-1,1
Notifier,Hardware,"Chassis, DVC, 2 Rows, Includes MIC-1",CA-2,1
Notifier,Hardware,DACT phone cords - 7 foot,+,1
Notifier,Hardware,"Door assembly, solid door, four tiers, BLACK, 28.40 lbs.",DR-D4B,1
Notifier,Hardware,"Door assembly, solid door, four tiers, RED, 28.40 lbs.",DR-D4BR,1
Notifier,Hardware,"Door assembly, solid door, one tier (no battery compartment), BLACK.",DR-AA4B,1
Notifier,Hardware,"Door assembly, solid door, one tier (no battery compartment), RED.",DR-AA4BR,1
Notifier,Hardware,"Door assembly, solid door, one tier, BLACK, 14.30 lbs.",DR-A4B,1
Notifier,Hardware,"Door assembly, solid door, one tier, RED, 15 lbs.",DR-A4BR,1
Notifier,Hardware,"Door assembly, solid door, three tiers, BLACK, 23.45 lbs.",DR-C4B,1
Notifier,Hardware,"Door assembly, solid door, three tiers, RED, 23.45 lbs.",DR-C4BR,1
Notifier,Hardware,"Door assembly, solid door, two tiers, BLACK, 18.80 lbs.",DR-B4B,1
Notifier,Hardware,"Door assembly, solid door, two tiers, RED, 18.80 lbs.",DR-B4BR,1
Notifier,Hardware,"Door assembly, vented door, two tiers, black. (For red, order EQDR-B4R.)",EQDR-B4,1
Notifier,Hardware,"Door assembly, window, four tiers, BLACK, 23.95 lbs.",DR-D4,1
Notifier,Hardware,"Door assembly, window, four tiers, RED, 23.95 lbs.",DR-D4R,1
Notifier,Hardware,"Door assembly, window, one tier (no battery compartment), BLACK, 9.8 lbs.",DR-AA4,1
Notifier,Hardware,"Door assembly, window, one tier (no battery compartment), RED, 9.8 lbs.",DR-AA4R,1
Notifier,Hardware,"Door assembly, window, one tier, BLACK, 14.20 lbs.",DR-A4,1
Notifier,Hardware,"Door assembly, window, one tier, RED, 14.20 lbs.",DR-A4R,1
Notifier,Hardware,"Door assembly, window, three tiers, BLACK, 20.75 lbs.",DR-C4,1
Notifier,Hardware,"Door assembly, window, three tiers, RED, 20.75 lbs.",DR-C4R,1
Notifier,Hardware,"Door assembly, window, two tiers, BLACK, 17.45 lbs.",DR-B4,1
Notifier,Hardware,"Door assembly, window, two tiers, RED, 17.45 lbs.",DR-B4R,1
Notifier,Hardware,Dress Panel,DP-DISP,1
Notifier,Hardware,Dress Panel,DP-DISP2,1
Notifier,Hardware,Dress Panel,DP-ES-B,1
Notifier,Hardware,"Dress Plate, 2nd Row",DPA-1,1
Notifier,Hardware,"Equipment Backbox with Ventilated Locking Door, Four Tiers, Black",EQBB-D4,1
Notifier,Hardware,"Equipment Backbox with Ventilated Locking Door, Three Tiers, Black",EQBB-C4,1
Notifier,Hardware,"Equipment Backbox with Ventilated Locking Door, Two Tiers, Black",EQBB-B4,1
Notifier,Hardware,"Equipment Door assembly, vented, 3 tiers, red",EQDR-C4R,1
Notifier,Hardware,"Equipment Door assembly, vented, 4 tiers, red",EQDR-D4R,1
Notifier,Hardware,"External enclosure for IPDACT, includes IPBRKT mounting bracket; Black",IPENC-B,1
Notifier,Hardware,"External enclosure for IPDACT, includes IPBRKT mounting bracket; Red",IPENC,1
Notifier,Hardware,Firefight's Telephone Handset Only,TELH-1,1
Notifier,Hardware,For use with “B” sized cabinets in Marine applications. See DN-60688 for more information.,CAB-BM,1
Notifier,Hardware,Four-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. BLACK.,ADDR-D4,1
Notifier,Hardware,Four-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. RED.,ADDR-D4R,1
Notifier,Hardware,Long-range kit for BEAM1224 and BEAM200,++,1
Notifier,Hardware,Multi-mount kit for BEAM1224 and BEAM200,++,1
Notifier,Hardware,"Sampling Tube, Steel",DST5,1
Notifier,Hardware,Seismic kit for the NFS-LBB. Includes battery bracket for two 55 AH batteries,SEISKIT-LBB,1
Notifier,Hardware,Seismic mounting kit. Required for seismiccertified applications with NFS-320 and BB-26. Includes battery bracket for two 26 AH batteries.,SEISKIT-320/B26,1
Notifier,Hardware,"Single New Chassis for Mounting Firefighter's Telephone. Includes CFFT-1 Chassis, Phone Well, TELH-1 and Hardware",CFFT-1,1
Notifier,Hardware,"Stand-alone cabinet, black.",CAB-RM,1
Notifier,Hardware,Surface- or semiflush enclosure for remote mounting.,+,1
Notifier,Hardware,Surface-mount kit for BEAM1224 and BEAM200,++,1
Notifier,Hardware,Telephone Chassis with Armored Coil Cord/AFAWS-BX Box/AFAWS-LS Door,AFAWS-TELA,1
Notifier,Hardware,Telephone Jack for UDACT Cords,+,1
Notifier,Hardware,Three-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. BLACK.,ADDR-C4,1
Notifier,Hardware,Three-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. RED.,ADDR-C4R,1
Notifier,Hardware,"Transponder Harness Kit & PDM, 3 Tier w/ PS & Backup Bus",THK3-PS-BU,1
Notifier,Hardware,"Trim Ring for ABS-2D, Black",+,1
Notifier,Hardware,Two-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. BLACK.,ADDR-B4,1
Notifier,Hardware,Two-tier-sized door designed for use with a CA-2 chassis mounted in the top rows. RED.,ADDR-B4R,1
Notifier,Hardware,VB000063 - Battery Cabinet w/ Fire Command Logo and Notifier Lock,YM0720,1
Notifier,Hardware,Ventilator panel.,VP-2B,1
Notifier,Hardware,Wire channel. Provides a pair of wire trays to neatly route wiring between CHS chassis.,WC-2,1
Notifier,Heat Detector,"135 °F (57° C) fixed and rate-of-rise, dual circuit.",5621,1
Notifier,Heat Detector,"135 °F (57° C) fixed temperature, dual circuit.",5623,1
Notifier,Heat Detector,"194 °F (90° C) fixed and rate-of-rise, dual circuit.",5622,1
Notifier,Heat Detector,"194 °F (90° C) fixed temperature, dual circuit.",5624,1
Notifier,Heat Detector,Addressable Wireless Fixed-Temperature (135 Degrees) Heat Detector,+,1
Notifier,Heat Detector,Addressable Wireless Rate of Riser (135 Degrees) Heat Detector,+,1
Notifier,Heat Detector,"Fixed temperature thermal detector, includes base",++,1
Notifier,Heat Detector,"Heat Detector, 135°F (57°C)",++,5
Notifier,Heat Detector,"Heat Detector, 135°F (57°C) Fixed",++,2
Notifier,Heat Detector,"Heat Detector, 135°F (57°C) Fixed & Rate-of-rise",++,2
Notifier,Heat Detector,"Heat Detector, 194°F (90°C)",++,5
Notifier,Heat Detector,"Heat Detector, 200°F (93°C) Fixed",++,2
Notifier,Heat Detector,"Heat Detector, 200°F (93°C) Fixed & Rate-of-rise",++,2
Notifier,Heat Detector,Intelligent Addressable 135°F (57°C) Thermal Detector W/ Flashscan,++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, European 4"" Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Isolator Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Low Frequency",++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Plug-in Detector Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Relay Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Sounder Base",++,2
Notifier,Heat Detector,"Intelligent Addressable 135°F (57°C) Thermal Detector w/ Flashscan, Standard Base",++,1
Notifier,Heat Detector,Intelligent Addressable 195°F (88°C) Thermal Heat Detector W/ Flashscan,++,1
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, European 4"" Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, Isolator Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, Relay Base",++,1
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, Sounder Base",++,2
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, Sounder Base, Low Frequency",++,2
Notifier,Heat Detector,"Intelligent Addressable 195°F (88°C) Thermal Heat Detector w/ Flashscan, Standard Base",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, European 4"" Base",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Isolator Base",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Low Frequency",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Relay Base",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Sounder Base",++,2
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Sounder Base, Low Frequency",++,1
Notifier,Heat Detector,"Intelligent Addressable Rate Of Rise Heat Detector w/ Flashscan, Standard Base",++,1
Notifier,Heat Detector,"Intelligent Thermal Sensor, Eclipse™ Series",++,2
Notifier,Heat Detector,Intelligent fixed high-temperature thermal detector; 190° F (88° C); B210LP base included.,++,1
Notifier,Heat Detector,Intelligent thermal sensor; 135° F (57° C); B210LP base included.,++,1
Notifier,Heat Detector,"Ivory, low-profile intelligent 135°F fixed thermal sensor, FlashScan and CLIP",++,1
Notifier,Heat Detector,"Ivory, low-profile intelligent 190°F thermal sensor, FlashScan and CLIP",++,1
Notifier,Heat Detector,"Ivory, low-profile intelligent rate-of-rise fixed thermal sensor, FlashScan and CLIP",++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. FlashScan only.,++,2
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. FlashScan only. Isolator Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. FlashScan only. Low Freq. Sounder Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. FlashScan only. Relay Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. FlashScan only. Sounder Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. Ivory. FlashS-can and CLIP mode.,++,2
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. Ivory. FlashS-can and CLIP mode. Isolator Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. Ivory. FlashS-can and CLIP mode. Low Freq. Sounder Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. Ivory. FlashS-can and CLIP mode. Relay Base,++,1
Notifier,Heat Detector,Low-profile 135°F fixed thermal sensor. Ivory. FlashS-can and CLIP mode. Sounder Base,++,1
Notifier,Heat Detector,Low-profile intelligent 190°F/88°C fixed thermal sen-sor. Ivory.  FlashScan and CLIP mode.,++,1
Notifier,Heat Detector,Low-profile intelligent 190°F/88°C fixed thermal sensor. FlashScan only.,++,1
Notifier,Heat Detector,"Low-profile, intelligent, rate-of-rise thermal sensor. FlashScan only.",++,1
Notifier,Heat Detector,"Low-profile, intelligent, rate-of-rise thermal sensor. Ivory. FlashScan and CLIP mode.",++,1
Notifier,Heat Detector,Same as NH-100 with rate-of-rise feature; B210LP base included.,++,1
Notifier,Heat Detector,"White, low-profile intelligent 135°F fixed thermal sensor, FlashScan only",++,1
Notifier,Heat Detector,"White, low-profile intelligent 190°F fixed thermal sensor, FlashScan only",++,1
Notifier,Heat Detector,"White, low-profile intelligent rate-of-rise thermal sensor, FlashScan only",++,1
Notifier,Heat Detector,"White, low-profile intelligent self-testing 135°F fixed thermal sensor, FlashScan only",++,1
Notifier,Heat Detector,"White, low-profile intelligent self-testing 135°F fixed thermal sensor, FlashScan only, low frequency sounder base",++,1
Notifier,Horn,"LF Sounder Strobe, Ceiling, Red",+,1
Notifier,Horn,"LF Sounder Strobe, Ceiling, White",+,1
Notifier,Horn,"LF Sounder Strobe, Wall, Red, Compact",+,1
Notifier,Horn,"LF Sounder Strobe, Wall, White, Compact",+,1
Notifier,Horn,"LF Sounder, Wall, Red",+,1
Notifier,Horn,"LF Sounder, Wall, White",+,1
Notifier,Horn/Strobe,"2-Wire, Horn Strobe, Red",+,1
Notifier,Horn/Strobe,"2-Wire, Horn Strobe, White",+,1
Notifier,Isolator Module,SLC Loop Isolator Module,++,1
Notifier,Isolator Module,SLC Loop Isolator Module; isolates against short circuits on the SLC.,++,1
Notifier,Isolator Module,Six Fault isolator module,++,1
Notifier,Local Operator Console,Digital Voice Command Assembly - Configuration 2203301,+,1
Notifier,Local Operator Console,Digital Voice Command Assembly - Configuration 2204151,2204151,1
Notifier,Local Operator Console,Digital Voice Command Remote Paging Unit,DVC-RPU Assembly,1
Notifier,Local Operator Console,Local Operator Console (Complete user interface),+,1
Notifier,Local Operator Console,Remote Local Operator Console Assembly - Configuration 2204154,2204155,1
Notifier,Local Operator Console,Remote Paging Station,+,1
Notifier,Manual Station,Addressable Pull Station,++,3
Notifier,Manual Station,Dual action lexan Releasing station with Abort,++,1
Notifier,Manual Station,"Dual action lexan Releasing station, keylock",++,1
Notifier,Manual Station,Dual action lexan station with Annunciator contacts,++,1
Notifier,Manual Station,"Dual action lexan station, Outdoor applications",++,1
Notifier,Manual Station,"Dual action lexan station,Presignal",++,1
Notifier,Manual Station,"Dual action lexan station; outdoor applications, red, terminal block, Notifier Key lock, use with WBB, WP-10 or SB-I/O.",++,1
Notifier,Manual Station,"Dual-action Pull Station w/ Key Lock, SB-I/O & FMM-101",++,1
Notifier,Manual Station,Dual-action addressable pull station. Includes key locking feature.,++,1
Notifier,Manual Station,Dual-action addressable pull station. Includes key locking feature. Protective cover with horn for flush mount,++,1
Notifier,Manual Station,Manual D.P.D.T. Pull Station w/ Key Lock (Notiifer) & Miniature Monitor Module (Notifier),+,1
Notifier,Manual Station,Manual D.P.D.T. Pull Station with Terminal Block with Lift and Pull Dual Action Adaptor with Key Lock Access (Notifier),+,1
Notifier,Manual Station,Manual Pull Station,++,3
Notifier,Manual Station,"Manual Pull Station with spring retainer, double action",++,1
Notifier,Manual Station,"Manual Pull Station, Explosion Proof",++,1
Notifier,Manual Station,"Manual Pull Station, Spanish",++,1
Notifier,Manual Station,"Manual Pull Station, single action",++,13
Notifier,Manual Station,"Manual Pull Station, terminal strip, double action",++,1
Notifier,Manual Station,Weatherproof fire alarm pull station with mini-monitor module,++,1
Notifier,Manual Station,Wireless Manual Pull Station,++,1
Notifier,Multi Criteria Detector,Addressable Multi-sensor detector,++,1
Notifier,Multi Criteria Detector,"multi-criteria photo/CO detector with sounder base, white",FCP-951 w/B200S-WH,1
Notifier,Multi Criteria Detector,"multi-criteria photo/CO detector with standard base, white",FCP-951 w/B300-6,1
Notifier,Non-Addressable Relay,Multi-Voltage Relay Modules,+,1
Notifier,Notification Circuit Extender Panel,"10.0 A, 120 VAC remote charger power supply in a lockable, metal enclosure",+,1
Notifier,Notification Circuit Extender Panel,12 AMP Fire Alarm Power Supply,+,1
Notifier,Notification Circuit Extender Panel,"6-Amp, 24-Volt Power Supply",+,1
Notifier,Notification Circuit Extender Panel,"6.0 A, 120 VAC remote charger power supply in a lockable,metal enclosure",+,1
Notifier,Notification Circuit Extender Panel,8 AMP Fire Alarm Power Supply,+,1
Notifier,Notification Circuit Extender Panel,"8-Amp, 24-Volt Power Supply",+,1
Notifier,Notification Circuit Extender Panel,ACPS-610 in Stand-Alone Cabinet,+,1
